sofifa_id,short_name,long_name,player_positions,nationality
192778,I. Mboyo,Ilombe Mboyo,"LM, ST, LW",Belgium
192922,O. Jimenez,Oscar Francisco Jimenez Fabela,GK,Mexico
193062,M. Zeegelaar,Marvin Zeegelaar,"LM, LB",Netherlands
193098,C. Clemens,Christian Clemens,"RM, LM",Germany
193182,W. Foderingham,Wesley Foderingham,GK,England
193250,M. Leovac,Marin Leovac,"LB, LM",Croatia
193277,J. Siebenhandl,Jorg Siebenhandl,GK,Austria
193278,C. Mavinga,Chris Mavinga,CB,DR Congo
193337,J. Obi,Joel Chukwuma Obi,CM,Nigeria
193338,M. Destro,Mattia Destro,ST,Italy
193422,T. Borven,Torgeir Borven,ST,Norway
193425,H. Behrens,Hanno Behrens,"CM, CAM, CDM",Germany
193561,K. Leerdam,Kelvin Leerdam,"RB, LB",Netherlands
193850,M. Calderoni,Marco Calderoni,LB,Italy
193900,J. Hunt,Jack Hunt,"RWB, RB",England
194017,A. Weimann,Andreas Weimann,"ST, CAM, CM",Austria
194053,L. Sobiech,Lasse Sobiech,CB,Germany
194063,J. Gregus,Jan Gregus,"CM, CDM",Slovakia
194146,K. Long,Kevin Long,CB,Republic of Ireland
197136,K. Ansarifard,Karim Ansarifard,ST,Iran
197170,K. Harris,Kadeem Harris,"LW, RWB, LWB",England
197439,F. Wiedwald,Felix Wiedwald,GK,Germany
197890,Arribas,Alejandro Arribas Garrido,CB,Spain
198138,R. Rojas,Juan Rodrigo Rojas Ovelar,"CM, RM",Paraguay
198455,J. Larsson,Johan Larsson,RB,Sweden
198474,Guitian,Alberto Guitian Ceballos,CB,Spain
198489,J. McClean,James McClean,"LW, LM, LB",Republic of Ireland
198554,A. Ujah,Anthony Ujah,ST,Nigeria
198601,L. Mendoza,Luis Angel Mendoza Escamilla,"RM, ST",Mexico
198783,J. Toledo,Javier Fabian Toledo,ST,Argentina
198857,S. Romagnoli,Simone Romagnoli,CB,Italy
198970,J. Mensah,Jonathan Mensah,CB,Ghana
199231,Kim Tae Hwan,gimtaehwan Jin Tai Mo ,"RB, RW",Korea Republic
199266,Ji Dong Won,jidongweon Chi Dong Yuan ,"CF, CAM, LM",Korea Republic
199282,A. Abrashi,Amir Abrashi,"CDM, CM",Albania
199288,A. Losilla,Anthony Losilla,"CDM, CM, CB",France
199387,P. Chavarria,Pablo Chavarria,"ST, RM",Argentina
199511,W. Lautoa,Wesley Lautoa,"CDM, CB",New Caledonia
199776,L. Caldirola,Luca Caldirola,CB,Italy
199982,J. Van Damme,Joachim Van Damme,"CDM, CM",Belgium
200108,N. Boilesen,Nicolai Moller Boilesen,LB,Denmark
200309,T. Darikwa,Tendayi Darikwa,RB,Zimbabwe
200601,Yoon Bit Garam,yunbicgaram Yin Guang He ,"CM, LM",Korea Republic
200672,Zhang Linpeng,Zhang Lin Peng ,"RB, CB",China PR
200683,O. Rashid,Osama Jabbar Shafeeq Rashid,CM,Iraq
200713,S. Aydogdu,Soner Aydogdu,"CDM, CM",Turkey
200841,C. Jenkinson,Carl Jenkinson,RB,England
201016,O. Sorg,Oliver Sorg,"RB, CB",Germany
201043,B. Dejaegere,Brecht Dejaegere,"CM, RM, CDM",Belgium
201163,M. Frydrych,Michal Frydrych,"CB, RB",Czech Republic
201266,K. Kusk,Kasper Kusk Vangsgaard,RW,Denmark
201290,R. Zulj,Robert Zulj,"CAM, CM, ST",Austria
201304,B. Kadrii,Bashkim Kadrii,"ST, LM",Denmark
201509,Juankar,Juan Carlos Perez Lopez,"LB, LM, LWB",Spain
201528,Kim Young Gwon,gimyeonggweon Jin Ying Quan ,CB,Korea Republic
201530,B. Martella,Bruno Martella,"LB, LM",Italy
201533,P. Ntep,Paul-Georges Ntep de Madiba,"LM, LW",Cameroon
201549,N. Nikolic,Nemanja Nikolic,ST,Hungary
202076,Z. Valentin,Zarek Valentin,"RB, LB",Puerto Rico
202101,O. John,Ola John,"LW, RW",Netherlands
202184,J. Plata,Joao Jimmy Plata Cotera,"LW, LM",Ecuador
202408,A. Flint,Aden Flint,CB,England
202451,L. Pernica,Ludek Pernica,CB,Czech Republic
202558,P. Ceppelini,Pablo Daniel Ceppelini Gatto,"CAM, CM, LM",Uruguay
202601,H. Abd Elhamed,Hatem Abd Elhamed,"RB, CB",Israel
202986,Sin Jin Ho,sinjinho Shen Zhen Hao ,"CM, CDM",Korea Republic
203276,Heber,Heber Araujo dos Santos,"ST, CF",Brazil
203544,C. Lowe,Chris Lowe,"LB, LWB, LM",Germany
203624,O. Vranjes,Ognjen Vranjes,"CB, RB",Bosnia Herzegovina
203782,A. Benali,Ahmad Benali,"CM, CDM",Libya
203928,R. Fernandez,Raul Omar Fernandez Valverde,GK,Peru
203929,J. Fjoluson,Jon Gudni Fjoluson,CB,Iceland
204372,E. Bassan,Emrah Bassan,"RM, LW, CAM",Turkey
204555,R. Alvarez,Ricardo Gabriel Alvarez,"CAM, CM",Argentina
204688,S. Schwab,Stefan Schwab,"CDM, CM",Austria
204771,R. Baca,Rafael Baca Miranda,"CM, CDM",Mexico
205073,F. Kiss,Filip Kiss,"CDM, CB",Slovakia
205124,Edigar Junio,Edigar Junio Teixeira Lima,ST,Brazil
205194,Ewerton,Ewerton Jose Almeida Santos,CB,Brazil
205243,M. Wague,Molla Wague,CB,Mali
205590,Luis Hernandez,Luis Hernandez Rodriguez,CB,Spain
205630,L. Abecasis,Luciano Andres Abecasis,RB,Argentina
205953,Joao Paulo,Joao Paulo Mior,"CAM, CM",Brazil
205983,D. Dokovic,Damjan Dokovic,"CM, CDM",Croatia
205985,I. Kiese Thelin,Isaac Kiese Thelin,ST,Sweden
206042,J. Dezi,Jacopo Dezi,"CM, CAM",Italy
206124,W. Katsande,Willard Katsande,"CDM, CM, CB",Zimbabwe
206141,K. Coulibaly,Kalifa Coulibaly,ST,Mali
206171,Junior Urso,Ocimar de Almeida Junior,CM,Brazil
206606,P. Hofmann,Philipp Hofmann,ST,Germany
207472,G. Sakai,Jiu Jing  Gao De ,"LB, LM, RB",Japan
207872,J. Botaka,Jordan Rolly Botaka,"RM, CAM, RB",DR Congo
207876,A. Gonzalez,Alexander David Gonzalez Sibulo,RB,Venezuela
208017,I. Santini,Ivan Santini,ST,Croatia
208047,Kim In Seong,giminseong Jin Ren Cheng ,"LM, CAM",Korea Republic
208063,Ju Se Jong,jusejong Zhu Shi Zhong ,CM,Korea Republic
208379,G. Gonzalez,Giancarlo Gonzalez Castro,CB,Costa Rica
208387,H. Gnohere,Harlem-Eddy Gnohere,ST,France
208470,F. Holland,Fabian Holland,LB,Germany
208856,Q. Bernard,Quentin Bernard,LB,France
208866,Cicinho,Neuciano Jesus de Gusmao,RB,Bulgaria
209061,S. Hedlund,Simon Fredrik Hedlund,"CF, ST",Sweden
209723,M. Britos,Matias Britos Cardoso,"ST, RW, CAM",Uruguay
210123,P. Gonzalez,Pablo Gonzalez Diaz,"CM, CDM, RB",Mexico
210126,H. Kiyotake,Qing Wu  Hong Si ,"LM, CF",Japan
210303,D. Linsmayer,Denis Linsmayer,"CDM, CM",Germany
210321,R. Quioto,Romell Samir Quioto Robinson,"LM, LW, ST",Honduras
210404,S. Doukara,Souleymane Doukara,"ST, CAM",France
210723,N. Giesselmann,Niko Giesselmann,"LB, LWB",Germany
211060,Elsinho,Elson Ferreira de Souza,RB,Brazil
211177,A. Traustason,Arnor Ingvi Traustason,RM,Iceland
211302,G. Lapadula,Gianluca Lapadula,ST,Italy
211321,M. Konate,Pape Moussa Konate,ST,Senegal
211338,A. Chumacero,Alejandro Saul Chumacero Bracamonte,"CM, RM",Bolivia
211448,M. Alaa,Mahmoud Alaa Eldin,CB,Egypt
211527,Alex Gallar,Alejandro Gallar Falguero,"RM, LM",Spain
211703,M. Schnatterer,Marc Schnatterer,"RM, LM, CAM",Germany
211736,R. Leipertz,Robert Leipertz,"RM, LM, ST",Germany
212519,R. Philippoteaux,Romain Philippoteaux,"LM, LW",France
212791,Kim Seung Dae,gimseungdae Jin Cheng Da ,"ST, CAM",Korea Republic
213317,Kim Jin Su,kimjinsu Jin Zhen Zhu ,"LB, LM",Korea Republic
213763,R. Schuller,Rasmus Schuller,"CDM, CM",Finland
214327,V. Hernandez,Vladimir Javier Hernandez Rivero,"LM, CAM, LW",Colombia
214373,A. Silva,Antony Domingo Silva Cano,GK,Paraguay
214434,M. Cuero,Mauricio Andres Cuero Castillo,RM,Colombia
214562,L. Castro,David Leonardo Castro Cortes,"ST, RW, LW",Colombia
215117,L. Desabato,Leandro Luis Desabato,"CDM, CM",Argentina
215262,F. Marquez,Fernando Andres Marquez,ST,Argentina
215414,Daniel Guimaraes,Daniel Martins Guimaraes,GK,Brazil
215886,D. Kreilach,Damir Kreilach,"CAM, ST",Croatia
215927,R. Emond,Renaud Emond,ST,Belgium
215985,F. Monetti,Fernando Monetti,GK,Argentina
215995,E. Mendez,Emiliano Jorge Ruben Mendez,CDM,Argentina
216351,D. Antolic,Domagoj Antolic,CDM,Croatia
217047,A. Godoy,Anibal Cesis Godoy,"CDM, CM",Panama
217844,Djavan,Djavan da Silva Ferreira,LB,Brazil
217852,K. Molino,Kevin Molino,"CAM, RM, LM",Trinidad & Tobago
219496,Simy,Simeon Tochukwu Nwankwo,ST,Nigeria
220128,J. Cristaldo,Jonathan Ezequiel Cristaldo,ST,Argentina
220829,E. Torregrossa,Ernesto Torregrossa,ST,Italy
221403,Fabiano,Fabiano Leismann,"CB, RWB",Brazil
221553,V. Kjartansson,Vidar Orn Kjartansson,ST,Iceland
221774,Fernando Karanga,Luiz Fernando da Silva Monte,ST,Brazil
221969,F. Mladenovic,Filip Mladenovic,LB,Serbia
222430,F. Viafara,Fabian Alexis Viafara Alarcon,RB,Colombia
222986,M. Morishige,Sen Zhong  Zhen Ren ,CB,Japan
223054,C. Penilla,Cristian Anderson Penilla Caicedo,"LM, RM",Ecuador
223136,Y. Erdogan,Yusuf Erdogan,"LM, RM",Turkey
223219,A. Badri,Anice Badri,"RW, LW, ST",Tunisia
223247,N. Acevedo,Nelson Fernando Acevedo,"CM, CDM",Argentina
223458,R. Mirzov,Reziuan Mirzov,"LM, LW",Russia
223489,A. Pesic,Aleksandar Pesic,ST,Serbia
223511,I. Chebake,Issam Chebake,"RB, LB",Morocco
223593,J. Correa,Marcelo Javier Correa,ST,Argentina
223685,O. Rivero,Raul Octavio Rivero Falero,ST,Uruguay
224317,J. Cabrera,Marcelo Javier Cabrera Rivero,"RM, RW, LM",Uruguay
224336,T. Romanczuk,Taras Wiktorowicz Romanczuk,CDM,Poland
224367,G. Lanaro,German Andres Lanaro,CB,Argentina
224655,Rafael Defendi,Rafael Garcia Tonioli Defendi,GK,Brazil
225680,A. Mina,Arturo Rafael Mina Meza,CB,Ecuador
225877,B. Medina,Bernardo David Medina,GK,Paraguay
226583,S. Papagiannopoulos,Sotirios Papagiannopoulos,CB,Sweden
227550,D. Viera,Diego Francisco Viera Ruiz Diaz,CB,Paraguay
227591,A. Canelo,Alexis Pedro Canelo,"CF, ST, LW",Argentina
228173,Ricardo Lopes,Ricardo Lopes Pereira,"LW, RW, LM",Brazil
229104,H. Faik,Hicham Faik,"CM, CDM",Netherlands
229260,K. Bua,Kevin Bua,LM,Switzerland
229276,P. Bartolomei,Paolo Bartolomei,CM,Italy
229294,A. Zhirov,Aleksandr Zhirov,CB,Russia
229321,Amilton,Amilton Minervino da Silva,"RM, LW, RW",Brazil
230211,Vanderlei Coembra,Vanderlei Tiago Coembra Laforte,"RB, LB",Brazil
230231,Jorge Carvallinho,Jorge Pietro Carvalho Porfirio,"CB, LB",Brazil
230235,Alex das Freitas,Alex Alessandro Freitas Conceicao,"CDM, CM",Brazil
230248,Antonaldo Vaz,Antonaldo Luiz Vaz Stein,LB,Brazil
230257,Clayton Fildeiras,Clayton Fabio Fildeiras Cachoeira,"CAM, CM",Brazil
230278,Carleto Costinha,Carleto Adilson Costinha Caldeira,"CAM, ST, RM",Brazil
230291,Thiago Alminxa,Thiago Claudnei Almeida Reis,"ST, RW, RM",Brazil
230298,Walter Silvieiro,Walter Elias Silvieiro Borges,ST,Brazil
230302,Josue da Feira,Josue Durval da Feira Cunha,ST,Brazil
230315,Ailton Cardenhas,Ailton Nuno Cardenhas Macedo,GK,Brazil
230332,Wiliam Santinho,Wiliam Carlos Santoso Sampaio,GK,Brazil
230335,Wagner Orsinho,Wagner Mauro Orsi Vasquez,LB,Brazil
230340,Luisinho Conradi,Luisinho Lucio Conradi Andrade,LB,Brazil
230342,Edsinho Torres,Edson Gerson Torres Guerra,LB,Brazil
230362,Daguinho Parrela,Dagoberto Josue Pinho Parrela,"RB, RWB",Brazil
230390,Alexandre Frandeira,Alex Martin Frandeira Alvares,"CB, CDM",Brazil
230451,Dinei Peixo,Luis Claudinei Peixoto Alvares,"RW, RM",Brazil
230474,Macarinho Louro,Macario Andre Louro Padilha,"LM, CM",Brazil
230478,Jairinhazo,Jairo Ralph Resende dos Santos,"CAM, CM",Brazil
230480,Raphael Paneira,Raphael William Paneira Rochedo,"CAM, RM",Brazil
230484,Adrian Burnabao,Adrian Guto Negrao Bastos,"CAM, RW",Brazil
230513,Gus Outomouro,Gustavo Rafael Outomouro Tofoli,"ST, LM",Brazil
230516,Paulao Junqueiras,Paulao Paulo Junqueiras Couto,ST,Brazil
232441,M. Higashiguchi,Dong Kou  Shun Zhao ,GK,Japan
232511,S. Sasaki,"Zuo ""Mu  Xiang ","CB, LB",Japan
232775,A. Esaka,Jiang Ban  Ren ,"CAM, CF, ST",Japan
232879,R. Nagaki,Yong Mu  Liang Tai ,"RB, CDM, CM",Japan
233075,Garrido,Jon Ander Garrido Moracia,"CDM, CM",Spain
233225,S. Taniguchi,Gu Kou  Zhang Wu ,CB,Japan
233977,Eduardo Fonseira,Eduardo Flavio Fonseira Meire,GK,Brazil
233986,Jony Reitosa,Jony Allison Reitosa Ribeiro,RB,Brazil
234028,Romulo Calsede,Romulo Roberto Calsede Caiado,ST,Brazil
234054,C. Caceda,Carlos Alberto Caceda Oyaguez,GK,Peru
234578,L. Reyes,Luis Ricardo Reyes Moreno,LB,Mexico
234624,B. Dibassy,Bakaye Dibassy,"CB, LB",Mali
234873,M. Pajac,Marko Pajac,"LM, LB",Croatia
234980,Y. Shakhov,Yevhen Shakhov,"CAM, CM, CDM",Ukraine
235226,Angelo Neto,Angelo Pelegrinelli Neto,"CDM, CM",Brazil
235814,R. Benzar,Romario Sandu Benzar,RB,Romania
236382,M. Olivera,Maximiliano Martin Olivera De Andrea,"LB, LM",Uruguay
237291,G. Blanco Leschuk,Gustavo Ezequiel Blanco Leschuk,ST,Argentina
239593,K. Rezaei,Kaveh Rezaei,ST,Iran
240526,M. Fouzair,Mohamed Fouzair,"RM, LM",Morocco
240689,J. Sandoval,Jonathan Alexis Sandoval Rojas,RB,Uruguay
241232,T. Mkhize,Thamsanqa Innocent Mkhize,"RB, CB, CDM",South Africa
241501,A. Bareiro,Antonio Bareiro Alvarez,RM,Paraguay
243000,N. Bancu,Nicusor Silviu Bancu,LB,Romania
243756,Fran Gamez,Francisco Gamez Lopez,"RB, LB",Spain
244197,Corpas,Jose Corpas Serna,RM,Spain
247072,K. Eissa,Khalid Eisa Mohamed Bilal Saeed,GK,United Arab Emirates
247671,B. Al Ahbabi,Bandar Mohammed Saeed Saleh Al Ahbabi,"RM, RB",United Arab Emirates
251122,M. Fernandez,Mauro Raul Fernandez,RM,Argentina
251139,J. Soraire,Jesus Miguel Soraire,CM,Argentina
251503,Mateus Pasinato,Mateus Pasinato,GK,Brazil
254183,A. Romero,Angel Elias Romero Iparraguirre,CDM,Peru
253149,J. Frimpong,Jeremie Agyekum Frimpong,"RB, RWB",Netherlands
254796,N. Madueke,Chukwunonso Tristan Madueke,"RM, ST",England
243392,R. Matondo,Rabbi Matondo,"LM, ST, RM",Wales
252145,Nuno Mendes,Nuno Alexandre Tavares Mendes,"LB, LM, LWB",Portugal
238460,R. Brewster,Rhian Brewster,ST,England
241707,P. Gueye,Pape Alassane Gueye,"CDM, CM",France
245396,V. Supryaga,Vladyslav Supryaga,ST,Ukraine
246145,I. Aliseda,Ignacio Santiago Aliseda,"LW, RW, ST",Argentina
246666,N. Katterbach,Noah Katterbach,LB,Germany
233885,E. Comert,Eray Ervin Comert,CB,Switzerland
236015,M. Gibbs-White,Morgan Gibbs-White,"CAM, CM",England
238216,C. Gallagher,Conor Gallagher,"CAM, CM",England
238505,M. Johnston,Michael Andrew Johnston,"LM, ST, RM",Scotland
240683,L. Reis,Ludovit Reis,"CM, CDM",Netherlands
240753,A. Gouiri,Amine Gouiri,ST,France
242287,F. Ortega,Francisco Gabriel Ortega,"LB, LWB",Argentina
243016,Alberto Soro,Alberto Soro Alvarez,RM,Spain
243350,F. Agu,Felix Agu,"LB, RB, LM",Germany
243627,Y. Adli,Yacine Adli,"CF, CAM, CM",France
245437,A. Gaich,Adolfo Julian Gaich,ST,Argentina
247106,A. Bernabei,Alexandro Ezequiel Bernabei,"LB, LW, LM",Argentina
224763,K. Bielik,Krystian Bielik,"CDM, CB",Poland
230786,Pepelu,Jose Luis Garcia Vaya,"CDM, CM",Spain
234577,Diogo Costa,Diogo Meireles Costa,GK,Portugal
235673,D. Maresic,Dario Maresic,CB,Austria
237840,M. Andersen,Magnus Kofod Andersen,CM,Denmark
245940,S. Wamangituka,Silas Wamangituka,"ST, RM, LM",DR Congo
247103,D. Hancko,David Hancko,"CB, LB",Slovakia
248060,V. Mihaila,Mihai Valentin Mihaila,LW,Romania
248695,W. Fofana,Wesley Fofana,CB,France
251470,C. De Ketelaere,Charles De Ketelaere,"CF, ST, CAM",Belgium
252327,Manu Sanchez,Manuel Sanchez de la Pena,LB,Spain
254258,Nilton Varela,Nilton Varela Lopes,LWB,Portugal
222104,T. Adarabioyo,Oluwatosin Adarabioyo,"CB, RB",England
228815,T. Roberts,Tyler Roberts,"CAM, CM, ST",Wales
229682,D. Fry,Dael Fry,CB,England
232192,C. Martins,Christopher Martins Pereira,"CDM, CM",Luxembourg
233409,R. Gumny,Robert Gumny,RB,Poland
235125,J. Esquivel,Jose Joaquin Esquivel Martinez,"CDM, CM",Mexico
235983,Alex Pozo,Alejandro Pozo Pozo,"RB, RM, LM",Spain
236804,F. Medina,Facundo Axel Medina,"CB, LB",Argentina
238580,I. Voca,Idriz Naser Voca,"CDM, CM",Kosovo
238900,E. Demirovic,Ermedin Demirovic,ST,Bosnia Herzegovina
239025,I. Niane,Ibrahima Niane,"ST, LW, RW",Senegal
240915,Miranda,Juan Miranda Gonzalez,"LB, LWB",Spain
241568,C. Ferreira,Cristian Ezequiel Ferreira,"CM, CAM",Argentina
244238,J. Bijol,Jaka Bijol,CDM,Slovenia
246164,L. Valenti,Lautaro Rodrigo Valenti,CB,Argentina
246430,D. Vlahovic,Dusan Vlahovic,ST,Serbia
246764,M. Camara,Mohamed Camara,"CDM, CM",Mali
255409,R. Bozenik,Robert Bozenik,ST,Slovakia
225106,Jorge Saenz,Jorge Saenz de Miera Colmeiro,CB,Spain
226108,F. Romagna,Filippo Romagna,CB,Italy
229991,Fran Villalba,Francisco Jose Villalba Rodrigo,"LM, CM, CAM",Spain
233585,Lincoln,Lincoln Henrique Oliveira dos Santos,CAM,Brazil
233841,C. Cuesta,Carlos Eccehomo Cuesta Figueroa,"CB, RB, CDM",Colombia
234383,M. Schubert,Markus Schubert,GK,Germany
234576,Diogo Queiros,Diogo Lucas Queiros,"CB, RB",Portugal
236046,I. Zlobin,Ivan Zlobin,GK,Russia
236571,M. Paes,Maarten Paes,GK,Netherlands
239475,J. Gonzalez,Jonathan Alexander Gonzalez Mendoza,"CM, CDM",Mexico
241119,Dani Martin,Daniel Martin Fernandez,GK,Spain
242079,K. Bistrovic,Kristijan Bistrovic,"CDM, CM",Croatia
243580,L. Openda,Ikoma Lois Openda,"ST, LM",Belgium
244204,N. Katic,Nikola Katic,CB,Croatia
245065,D. Palacios,Juan Diego Palacios Ricardo,LB,Ecuador
246106,M. Herrera,Marcelo Andres Herrera Mansilla,"RB, RWB",Argentina
247150,A. Vigo,Alex Vigo,RB,Argentina
253287,G. Neves,Gabriel Neves Perdomo,"CM, CDM",Uruguay
258208,O. Lingr,Ondrej Lingr,"CAM, LW, RW",Czech Republic
222227,P. Berg,Patrick Berg,"CM, CDM",Norway
225974,S. McKenna,Scott McKenna,CB,Scotland
226677,J. Bacuna,Juninho Bacuna,"CM, CDM, LM",Curacao
227978,M. Mehlem,Marvin Mehlem,"LM, CAM",Germany
229266,J. Rodon,Joe Rodon,CB,Wales
229448,F. Aye,Florian Aye,ST,France
229456,L. Dickmann,Lorenzo Dickmann,"RB, RM",Italy
231836,J. Karlsson,Jesper Karlsson,"LW, RW",Sweden
233606,J. Angulo,Jesus Ricardo Angulo Uriarte,LM,Mexico
235026,O. Richards,Omar Richards,"LB, LWB",England
235589,S. Babic,Srdan Babic,CB,Bosnia Herzegovina
235947,J. Brunetta,Juan Francisco Brunetta,"LM, ST, CAM",Argentina
239732,S. Zurkowski,Szymon Zurkowski,CM,Poland
241238,J. Deminguet,Jessy Deminguet,"CM, CDM",France
241629,Rogerio,Rogerio Oliveira da Silva,"LB, LM",Brazil
243315,Dani Gomez,Daniel Gomez Alcon,ST,Spain
243559,De Frutos,Jorge de Frutos Sebastian,"LM, RM, ST",Spain
244377,T. Borevkovic,Toni Borevkovic,CB,Croatia
244387,J. Toro,Jonathan Josue Rubio Toro,"LM, ST, CAM",Honduras
245238,Javi Sanchez,Javier Sanchez de Felipe,CB,Spain
246949,Campuzano,Victor Campuzano Bonilla,ST,Spain
247500,Edgar,Edgar Gonzalez Estrada,"CDM, CB",Spain
250883,E. Lombardo,Enzo Lombardo,LM,France
218660,J. Sims,Joshua Sims,"RM, RW",England
225204,Raul Guti,Jose Raul Gutierrez Parejo,CM,Spain
225692,M. Bader,Matthias Bader,"RB, RM",Germany
225931,M. Duelund,Mikkel Duelund,CAM,Denmark
228711,B. Mansilla,Braian Ezequiel Mansilla,LW,Argentina
229337,Matheus Pereira,Matheus Pereira da Silva,"CAM, RM",Brazil
230686,J. Makengo,Jean-Victor Makengo,CM,France
230978,T. Awoniyi,Taiwo Michael Awoniyi,"ST, RW",Nigeria
231874,J. Horn,Jannes-Kilian Horn,"LB, CB, LM",Germany
233079,C. Rivera,Christian Hernando Rivera Cuellar,"CDM, CM, CAM",Colombia
235036,W. Faes,Wout Faes,CB,Belgium
235290,K. Bonifazi,Kevin Bonifazi,CB,Italy
235315,V. Gheorghe,Valentin Gheorghe,"RM, LM, RW",Romania
235849,M. Fofana,Mamadou Fofana,"CB, CDM",Mali
236301,Koke Vegas,Jorge Ruiz Ojeda,GK,Spain
237256,J. Ebobisse,Jeremy Ebobisse,"ST, LM, RM",United States
237257,J. Yueill,Jackson William Yueill,"CDM, CM",United States
237410,V. Kravets,Vasyl Kravets,"LB, LWB",Ukraine
238180,C. Spinelli,Claudio Paul Spinelli,ST,Argentina
239356,A. Matusiwa,Azor Matusiwa,"CDM, CM",Netherlands
239747,S. Cordova,Sergio Duvan Cordova Lezama,ST,Venezuela
241070,N. Maras,Nikola Maras,CB,Serbia
242969,N. Baumann,Noam Baumann,GK,Switzerland
243792,Inigo Vicente,Inigo Vicente Elorduy,"LW, CAM",Spain
244274,A. Semper,Adrian Semper,GK,Croatia
246562,D. Sorescu,Deian Cristian Sorescu,"RM, RB",Romania
251025,Larrazabal,Gaizka Larrazabal Goikoetxea,RW,Spain
251469,Pedro Amaral,Pedro Miguel Gaspar Amaral,LB,Portugal
255687,D. Zima,David Zima,CB,Czech Republic
257536,J. Kuchta,Jan Kuchta,ST,Czech Republic
213654,G. Kamara,Glen Adjei Kamara,"CM, CDM",Finland
213697,P. McNair,Paddy McNair,"CDM, CM, CB",Northern Ireland
215213,A. Werner,Axel Wilfredo Werner,GK,Argentina
220386,Ivan Rodriguez,Ivan Rodriguez del Pozo,RB,Spain
222573,A. Tello,Andres Felipe Tello Munoz,"CM, LM",Colombia
225502,K. Balanta,Kevin Alexander Balanta Lucumi,"CM, CDM",Colombia
225948,R. Lauritsen,Rasmus Lauritsen,CB,Denmark
226130,F. Miguel,Florian Miguel,"LB, CB",France
226170,E. Amor,Emiliano Javier Amor,CB,Argentina
228517,A. Rinomhota,Andrew Ferai Rinomhota,"CDM, CM",England
229537,T. Cardona,Tomas Cardona,CB,Argentina
231628,Rafa Mir,Rafael Mir Vicente,"ST, LM, RM",Spain
232985,T. Kunimoto,Bang Ben  Yi Yu ,"CM, LM, ST",Japan
233057,F. Troyansky,Franco Troyansky,ST,Argentina
234202,C. Nunnely,Che Nunnely,RW,Netherlands
234203,C. Eiting,Carel Eiting,"CDM, CM",Netherlands
234790,Juan Soriano,Juan Soriano Oropesa,GK,Spain
236267,D. Aimar,Dario Javier Aimar Alvarez,CB,Ecuador
236692,Marc Gual,Marc Gual Huguet,"ST, LM, RM",Spain
237245,E. Segura,Eddie Livington Segura Martinez,CB,Colombia
237286,A. Connolly,Aaron Anthony Connolly,ST,Republic of Ireland
237985,K. Danso,Kevin Danso,CB,Austria
240095,L. Stulac,Leo Stulac,"CDM, CM",Slovenia
240561,G. Bouzoukis,Giannis Bouzoukis,"CAM, RM",Greece
241162,J. Paintsil,Joseph Martin Paintsil,"LW, RW",Ghana
242845,D. Nedelcu,Dragos Ionut Nedelcu,"CDM, CB",Romania
245428,C. Okoroji,Chima Okoroji,LB,England
248812,Y. Ackah,Yaw Ackah,"CDM, CM",Ghana
248831,M. Diaby,Mohamed Lamine Diaby,CDM,France
251763,L. Randelovic,Lazar Randelovic,"LM, RM",Serbia
257889,K. Jakic,Kristijan Jakic,"CDM, CM",Croatia
213659,F. Dabo,Fankaty Dabo,"RWB, RB",England
214658,J. Karlstrom,Jesper Karlstrom,"CDM, CM",Sweden
219452,J. Fernandez,Julian Rodrigo Fernandez,"CDM, CM",Argentina
220831,M. Malsa,Mickael Ramon Malsa,"CM, CDM",France
221695,G. Donsah,Godfred Donsah,"CM, CDM",Ghana
223255,A. Witry,Aslak Fonn Witry,RB,Norway
223929,A. Leya Iseka,Aaron Leya Iseka,ST,Belgium
224013,Sergi Canos,Sergi Canos Tenes,"RW, LW, RWB",Spain
225071,B. Whiteman,Benjamin Whiteman,CDM,England
226720,Witi,Witiness Chimoio Joao Quembo,"LB, LW, RW",Mozambique
227513,C. Arrieta,Cristian Camilo Arrieta Medina,RB,Colombia
227638,S. Abdullahi,Suleiman Abdullahi,"RW, LW, ST",Nigeria
228505,P. Pentz,Patrick Pentz,GK,Austria
228942,D. Cools,Dion Johan Cools,"RB, RM",Belgium
229325,O. Linner,Oscar Linner,GK,Sweden
233178,M. Kohlert,Mats Kohlert,LW,Germany
233954,C. Calderon,Cristian Yonathan Calderon Del Real,LB,Mexico
234924,A. Diakhaby,Adama Diakhaby,"RM, LM",France
235706,Murilo,Murilo Oliveira de Freitas,"LW, RW",Brazil
235781,Santi Comesana,Santiago Comesana Veiga,"CM, CDM",Spain
236997,Cris Salvador,Cristian Salvador Gonzalez,"CDM, CM",Spain
237595,M. Friedl,Marco Friedl,"LB, CB",Austria
238346,H. Mendyl,Hamza Mendyl,LB,Morocco
238674,K. Broll,Kevin Broll,GK,Germany
240043,F. Manojlovic,Filip Manojlovic,GK,Serbia
240131,Gabrielzinho,Gabriel Airton de Souza,"LW, RW",Brazil
243988,Ale Diez,Alejandro Diez Salomon,"RB, RM",Spain
244022,I. Sissoko,Ibrahim Sissoko,ST,France
244264,A. Gojak,Amer Gojak,"CM, CAM",Bosnia Herzegovina
246398,S. Rojas,Santiago Gerardo Rojas Lopez,GK,Paraguay
246405,B. Angulo,Bryan Dennys Angulo Tenorio,ST,Ecuador
